account_number,bad_flag
137536,0.60772
137537,0.68296
137538,0.71425
137539,0.75037
137540,0.625
137541,0.62431
137542,0.43029
137543,0.62818
137544,0.01972
137545,0.59843
137546,0.56935
137547,0.93199
137548,0.75748
137549,0.76775
137550,0.26131
137551,0.83668
137552,0.27217
137553,0.49887
137554,0.30631
137555,0.61907
137556,0.03286
137557,0.65403
137558,0.64534
137559,0.64035
137560,0.29077
137561,0.78219
137562,0.69655
137563,0.41284
137564,0.81727
137565,0.5501
137566,0.75853
137567,0.24569
137568,0.64037
137569,0.54264
137570,0.65238
137571,0.7148
137572,0.09051
137573,0.5046
137574,0.16578
137575,0.79873
137576,0.01419
137577,0.65371
137578,0.65631
137579,0.12072
137580,0.60137
137581,0.54761
137582,0.5219
137583,0.09129
137584,0.6953
137585,0.82816
137586,0.63721
137587,0.09078
137588,0.74591
137589,0.56634
137590,0.63607
137591,0.77786
137592,0.49846
137593,0.57009
137594,0.72522
137595,0.01914
137596,0.73402
137597,0.88821
137598,0.87681
137599,0.05885
137600,0.72486
137601,0.5614
137602,0.56356
137603,0.21663
137604,0.57195
137605,0.0595
137606,0.67957
137607,0.01583
137608,0.45618
137609,0.85164
137610,0.50487
137611,0.81304
137612,0.22633
137613,0.74031
137614,0.69116
137615,0.70752
137616,0.52282
137617,0.78901
137618,0.65941
137619,0.7527
137620,0.86082
137621,0.6523
137622,0.82219
137623,0.74945
137624,0.5229
137625,0.70293
137626,0.71844
137627,0.02023
137628,0.79444
137629,0.79804
137630,0.51522
137631,0.26068
137632,0.41191
137633,0.74332
137634,0.80413
137635,0.64976
137636,0.52426
137637,0.74566
137638,0.81131
137639,0.08531
137640,0.91368
137641,0.10356
137642,0.73887
137643,0.32865
137644,0.2522
137645,0.0583
137646,0.64439
137647,0.8071
137648,0.18074
137649,0.72092
137650,0.78615
137651,0.47724
137652,0.77704
137653,0.5934
137654,0.62994
137655,0.45185
137656,0.78191
137657,0.53737
137658,0.68322
137659,0.75902
137660,0.23149
137661,0.57249
137662,0.05867
137663,0.52792
137664,0.48306
137665,0.74409
137666,0.62682
137667,0.65685
137668,0.20736
137669,0.72134
137670,0.81248
137671,0.70908
137672,0.05308
137673,0.8681
137674,0.74561
137675,0.13553
137676,0.66434
137677,0.68083
137678,0.64326
137679,0.22634
137680,0.58132
137681,0.521
137682,0.6889
137683,0.01804
137684,0.48576
137685,0.43547
137686,0.71012
137687,0.67728
137688,0.86713
137689,0.00461
137690,0.74283
137691,0.2071
137692,0.49486
137693,0.47166
137694,0.78025
137695,0.83052
137696,0.42518
137697,0.57075
137698,0.87664
137699,0.007
137700,0.64875
137701,0.27666
137702,0.80249
137703,0.70801
137704,0.59672
137705,0.70162
137706,0.44226
137707,0.60219
137708,0.81648
137709,0.82098
137710,0.72977
137711,0.62028
137712,0.57212
137713,0.12391
137714,0.742
137715,0.74204
137716,0.09857
137717,0.17546
137718,0.60085
137719,0.74713
137720,0.66373
137721,0.67032
137722,0.78438
137723,0.73614
137724,0.1526
137725,0.68627
137726,0.91779
137727,0.61822
137728,0.28947
137729,0.57363
137730,0.36345
137731,0.34738
137732,0.76696
137733,0.50047
137734,0.87624
137735,0.43039
137736,0.76529
137737,0.26675
137738,0.65723
137739,0.09243
137740,0.46755
137741,0.51616
137742,0.60855
137743,0.61807
137744,0.82954
137745,0.36311
137746,0.70223
137747,0.67664
137748,0.4432
137749,0.78156
137750,0.1528
137751,0.83777
137752,0.83488
137753,0.71806
137754,0.57435
137755,0.68957
137756,0.50236
137757,0.92545
137758,0.69032
137759,0.74224
137760,0.51907
137761,0.6672
137762,0.94852
137763,0.75083
137764,0.74521
137765,0.74816
137766,0.5472
137767,0.01177
137768,0.82944
137769,0.67628
137770,0.7913
137771,0.53817
137772,0.21482
137773,0.74884
137774,0.64859
137775,0.4426
137776,0.6819
137777,0.72178
137778,0.07202
137779,0.61366
137780,0.70876
137781,0.68891
137782,0.17754
137783,0.66614
137784,0.17651
137785,0.88642
137786,0.63555
137787,0.56774
137788,0.18436
137789,0.63719
137790,0.7886
137791,0.60725
137792,0.01332
137793,0.52992
137794,0.67813
137795,0.34427
137796,0.0465
137797,0.2391
137798,0.63332
137799,0.54859
137800,0.68679
137801,0.62965
137802,0.81176
137803,0.45836
137804,0.09714
137805,0.43554
137806,0.81678
137807,0.8423
137808,0.34592
137809,0.69958
137810,0.83433
137811,0.3565
137812,0.63622
137813,0.73749
137814,0.55803
137815,0.25386
137816,0.50969
137817,0.3892
137818,0.40503
137819,0.62917
137820,0.73042
137821,0.54497
137822,0.58166
137823,0.65673
137824,0.80329
137825,0.26577
137826,0.10088
137827,0.48744
137828,0.02303
137829,0.72774
137830,0.38289
137831,0.59069
137832,0.72999
137833,0.63272
137834,0.36524
137835,0.93641
137836,0.25696
137837,0.74974
137838,0.39328
137839,0.55642
137840,0.56537
137841,0.63568
137842,0.05004
137843,0.07024
137844,0.6891
137845,0.80921
137846,0.67602
137847,0.55003
137848,0.09426
137849,0.20616
137850,0.43162
137851,0.06121
137852,0.25875
137853,0.02625
137854,0.78637
137855,0.57404
137856,0.41226
137857,0.85412
137858,0.01941
137859,0.68701
137860,0.00209
137861,0.16098
137862,0.40377
137863,0.67563
137864,0.73349
137865,0.7894
137866,0.31573
137867,0.75152
137868,0.13414
137869,0.29418
137870,0.67828
137871,0.5682
137872,0.81618
137873,0.389
137874,0.72574
137875,0.41089
137876,0.73427
137877,0.66078
137878,0.17122
137879,0.35238
137880,0.59045
137881,0.79037
137882,0.54096
137883,0.56711
137884,0.46225
137885,0.6364
137886,0.73877
137887,0.31394
137888,0.42489
137889,0.64919
137890,0.48562
137891,0.44826
137892,0.77051
137893,0.66657
137894,0.18208
137895,0.71835
137896,0.44162
137897,0.15302
137898,0.84675
137899,0.85091
137900,0.72902
137901,0.04548
137902,0.65775
137903,0.74065
137904,0.6287
137905,0.55588
137906,0.00802
137907,0.77861
137908,0.69409
137909,0.63385
137910,0.79341
137911,0.73605
137912,0.69226
137913,0.09929
137914,0.68836
137915,0.04445
137916,0.78421
137917,0.22997
137918,0.49737
137919,0.65723
137920,0.63701
137921,0.22828
137922,0.44748
137923,0.39362
137924,0.54705
137925,0.66538
137926,0.58525
137927,0.51853
137928,0.80357
137929,0.25812
137930,0.76027
137931,0.83879
137932,0.75967
137933,0.76802
137934,0.80038
137935,0.49211
137936,0.16112
137937,0.74413
137938,0.50779
137939,0.60037
137940,0.61916
137941,0.61399
137942,0.56355
137943,0.55661
137944,0.62408
137945,0.5185
137946,0.03225
137947,0.26299
137948,0.09124
137949,0.40606
137950,0.39438
137951,0.42761
137952,0.51215
137953,0.6575
137954,0.06114
137955,0.00682
137956,0.81588
137957,0.6346
137958,0.62643
137959,0.55361
137960,0.68475
137961,0.85345
137962,0.7945
137963,0.31789
137964,0.6724
137965,0.43872
137966,0.82085
137967,0.75927
137968,0.78731
137969,0.93706
137970,0.73822
137971,0.90514
137972,0.60221
137973,0.76428
137974,0.64466
137975,0.282
137976,0.58951
137977,0.51741
137978,0.64312
137979,0.57419
137980,0.70671
137981,0.6421
137982,0.71013
137983,0.21424
137984,0.47553
137985,0.76145
137986,0.62021
137987,0.72007
137988,0.75077
137989,0.63207
137990,0.74273
137991,0.10828
137992,0.88927
137993,0.4577
137994,0.92217
137995,0.71861
137996,0.57444
137997,0.77821
137998,0.59973
137999,0.78051
138000,0.68544
138001,0.72256
138002,0.54416
138003,0.83415
138004,0.56889
138005,0.62079
138006,0.76461
138007,0.01744
138008,0.67958
138009,0.85016
138010,0.82629
138011,0.83157
138012,0.04053
138013,0.83646
138014,0.43107
138015,0.75297
138016,0.69177
138017,0.49367
138018,0.95061
138019,0.76407
138020,0.64286
138021,0.73908
138022,0.70926
138023,0.60357
138024,0.31536
138025,0.71151
138026,0.70594
138027,0.53787
138028,0.64731
138029,0.75112
138030,0.66907
138031,0.69443
138032,0.63006
138033,0.24434
138034,0.74078
138035,0.68615
138036,0.50946
138037,0.35285
138038,0.70093
138039,0.51337
138040,0.67194
138041,0.78625
138042,0.69425
138043,0.7319
138044,0.39878
138045,0.80009
138046,0.42066
138047,0.58479
138048,0.63575
138049,0.18345
138050,0.45688
138051,0.31806
138052,0.60142
138053,0.65011
138054,0.81307
138055,0.77168
138056,0.82832
138057,0.68221
138058,0.61605
138059,0.77418
138060,0.64238
138061,0.80936
138062,0.59174
138063,0.8216
138064,0.8495
138065,0.69975
138066,0.09242
138067,0.51727
138068,0.69484
138069,0.56372
138070,0.44291
138071,0.70766
138072,0.57555
138073,0.86368
138074,0.47965
138075,0.80367
138076,0.75722
138077,0.71813
138078,0.701
138079,0.81498
138080,0.33938
138081,0.7945
138082,0.69428
138083,0.36087
138084,0.07547
138085,0.79303
138086,0.1908
138087,0.64436
138088,0.3894
138089,0.79387
138090,0.12186
138091,0.82096
138092,0.83564
138093,0.55669
138094,0.71954
138095,0.4759
138096,0.97094
138097,0.80464
138098,0.60112
138099,0.72481
138100,0.01727
138101,0.46134
138102,0.63645
138103,0.28737
138104,0.70003
138105,0.05344
138106,0.5087
138107,0.84925
138108,0.57849
138109,0.72425
138110,0.87061
138111,0.69429
138112,0.61596
138113,0.89622
138114,0.66184
138115,0.50379
138116,0.6797
138117,0.82562
138118,0.75826
138119,0.05093
138120,0.56809
138121,0.42618
138122,0.71499
138123,0.83414
138124,0.60068
138125,0.57629
138126,0.30731
138127,0.63443
138128,0.27107
138129,0.20621
138130,0.69848
138131,0.80877
138132,0.04022
138133,0.4467
138134,0.1392
138135,0.75969
138136,0.9179
138137,0.08946
138138,0.66804
138139,0.75431
138140,0.592
138141,0.56326
138142,0.32749
138143,0.67698
138144,0.34449
138145,0.62666
138146,0.0124
138147,0.48602
138148,0.47291
138149,0.26742
138150,0.41339
138151,0.70453
138152,0.5244
138153,0.69901
138154,0.68415
138155,0.77323
138156,0.66718
138157,0.47887
138158,0.33001
138159,0.01399
138160,0.84555
138161,0.46976
138162,0.44875
138163,0.66933
138164,0.48379
138165,0.45018
138166,0.67669
138167,0.68081
138168,0.79284
138169,0.48599
138170,0.31572
138171,0.65791
138172,0.63061
138173,0.31654
138174,0.65531
138175,0.76993
138176,0.55611
138177,0.70725
138178,0.58784
138179,0.56727
138180,0.8715
138181,0.16995
138182,0.75057
138183,0.6093
138184,0.72105
138185,0.77151
138186,0.46732
138187,0.70896
138188,0.03195
138189,0.63011
138190,0.79613
138191,0.83376
138192,0.84618
138193,0.70616
138194,0.54211
138195,0.66454
138196,0.66715
138197,0.68303
138198,0.4523
138199,0.74
138200,0.19488
138201,0.18617
138202,0.04645
138203,0.05868
138204,0.74905
138205,0.34232
138206,0.90934
138207,0.50884
138208,0.41203
138209,0.02232
138210,0.7546
138211,0.03896
138212,0.25667
138213,0.67004
138214,0.77729
138215,0.68803
138216,0.61299
138217,0.75695
138218,0.2138
138219,0.57455
138220,0.44629
138221,0.23521
138222,0.46105
138223,0.18679
138224,0.60984
138225,0.81314
138226,0.43535
138227,0.34767
138228,0.73589
138229,0.29276
138230,0.0191
138231,0.62058
138232,0.06285
138233,0.96889
138234,0.20135
138235,0.85743
138236,0.18528
138237,0.60659
138238,0.03113
138239,0.08806
138240,0.45774
138241,0.15996
138242,0.67001
138243,0.63117
138244,0.5019
138245,0.5255
138246,0.71202
138247,0.49805
138248,0.68885
138249,0.38976
138250,0.7856
138251,0.2028
138252,0.42268
138253,0.68075
138254,0.06875
138255,0.96193
138256,0.57157
138257,0.74167
138258,0.67643
138259,0.56171
138260,0.10008
138261,0.86741
138262,0.04287
138263,0.2724
138264,0.29506
138265,0.74956
138266,0.38005
138267,0.85424
138268,0.57996
138269,0.41755
138270,0.79039
138271,0.02176
138272,0.80911
138273,0.49244
138274,0.68232
138275,0.63079
138276,0.70852
138277,0.3453
138278,0.69161
138279,0.39542
138280,0.04624
138281,0.67174
138282,0.72286
138283,0.55301
138284,0.35352
138285,0.6028
138286,0.82097
138287,0.7637
138288,0.35204
138289,0.85778
138290,0.3047
138291,0.02072
138292,0.39503
138293,0.63074
138294,0.36252
138295,0.62606
138296,0.57226
138297,0.76965
138298,0.73271
138299,0.55469
138300,0.26264
138301,0.37153
138302,0.73088
138303,0.46224
138304,0.40438
138305,0.03705
138306,0.58712
138307,0.77908
138308,0.4816
138309,0.82064
138310,0.02769
138311,0.50407
138312,0.5774
138313,0.40827
138314,0.65327
138315,0.4412
138316,0.70028
138317,0.528
138318,0.48091
138319,0.67731
138320,0.65725
138321,0.72089
138322,0.23975
138323,0.27033
138324,0.18801
138325,0.29925
138326,0.91294
138327,0.75656
138328,0.6561
138329,0.78003
138330,0.63019
138331,0.58032
138332,0.39492
138333,0.71138
138334,0.79552
138335,0.58399
138336,0.00994
138337,0.6817
138338,0.26847
138339,0.04605
138340,0.79925
138341,0.33126
138342,0.30619
138343,0.77231
138344,0.55869
138345,0.74351
138346,0.861
138347,0.75905
138348,0.03668
138349,0.62263
138350,0.54002
138351,0.70149
138352,0.88965
138353,0.60704
138354,0.57582
138355,0.6532
138356,0.75803
138357,0.48651
138358,0.73613
138359,0.19698
138360,0.43175
138361,0.07465
138362,0.77711
138363,0.14217
138364,0.44816
138365,0.11296
138366,0.71693
138367,0.02013
138368,0.11577
138369,0.48665
138370,0.73608
138371,0.58296
138372,0.73357
138373,0.65999
138374,0.24905
138375,0.11717
138376,0.6881
138377,0.61562
138378,0.83759
138379,0.62193
138380,0.19801
138381,0.09667
138382,0.19176
138383,0.08551
138384,0.11965
138385,0.5828
138386,0.16578
138387,0.62814
138388,0.41278
138389,0.3339
138390,0.69608
138391,0.91917
138392,0.80058
138393,0.70162
138394,0.70932
138395,0.42556
138396,0.83902
138397,0.72537
138398,0.82029
138399,0.90647
138400,0.43652
138401,0.78902
138402,0.66923
138403,0.63333
138404,0.50695
138405,0.52305
138406,0.09168
138407,0.32396
138408,0.75213
138409,0.08515
138410,0.62626
138411,0.72421
138412,0.62653
138413,0.53576
138414,0.68745
138415,0.85831
138416,0.55786
138417,0.50949
138418,0.54529
138419,0.85877
138420,0.55564
138421,0.71023
138422,0.68472
138423,0.27441
138424,0.20063
138425,0.72664
138426,0.20889
138427,0.46834
138428,0.7165
138429,0.7637
138430,0.67299
138431,0.40653
138432,0.69578
138433,0.62762
138434,0.34765
138435,0.37969
138436,0.06341
138437,0.88131
138438,0.28424
138439,0.07955
138440,0.52965
138441,0.67786
138442,0.70701
138443,0.71116
138444,0.32443
138445,0.28744
138446,0.73423
138447,0.72064
138448,0.66403
138449,0.81954
138450,0.64448
138451,0.94544
138452,0.54765
138453,0.65466
138454,0.68984
138455,0.48612
138456,0.7054
138457,0.4565
138458,0.2466
138459,0.83159
138460,0.5064
138461,0.83791
138462,0.70924
138463,0.78404
138464,0.05992
138465,0.75968
138466,0.60857
138467,0.64449
138468,0.43947
138469,0.45772
138470,0.66809
138471,0.73983
138472,0.58769
138473,0.59643
138474,0.59833
138475,0.40418
138476,0.87908
138477,0.36524
138478,0.64037
138479,0.48064
138480,0.67841
138481,0.79369
138482,0.10085
138483,0.46183
138484,0.76663
138485,0.14308
138486,0.47622
138487,0.49476
138488,0.56585
138489,0.69174
138490,0.88895
138491,0.03185
138492,0.84351
138493,0.50291
138494,0.54342
138495,0.74961
138496,0.40398
138497,0.67427
138498,0.02829
138499,0.6837
138500,0.01903
138501,0.18204
138502,0.35179
138503,0.67569
138504,0.66644
138505,0.44335
138506,0.12931
138507,0.53595
138508,0.46109
138509,0.6015
138510,0.7643
138511,0.68566
138512,0.74202
138513,0.38331
138514,0.55318
138515,0.10715
138516,0.35407
138517,0.8225
138518,0.40208
138519,0.79986
138520,0.44924
138521,0.11309
138522,0.86074
138523,0.7288
138524,0.80276
138525,0.2584
138526,0.63718
138527,0.75377
138528,0.45426
138529,0.72055
138530,0.62664
138531,0.80699
138532,0.29952
138533,0.81356
138534,0.8404
138535,0.70802
138536,0.84473
138537,0.47012
138538,0.38234
138539,0.63716
138540,0.48185
138541,0.63213
138542,0.46488
138543,0.60971
138544,0.71161
138545,0.71141
138546,0.67472
138547,0.62718
138548,0.7633
138549,0.33957
138550,0.65561
138551,0.71912
138552,0.68064
138553,0.66359
138554,0.53917
138555,0.10466
138556,0.78286
138557,0.62268
138558,0.62784
138559,0.45056
138560,0.77418
138561,0.66964
138562,0.75709
138563,0.07005
138564,0.643
138565,0.4557
138566,0.79588
138567,0.79413
138568,0.80615
138569,0.80996
138570,0.79327
138571,0.16149
138572,0.31954
138573,0.10598
138574,0.40207
138575,0.73818
138576,0.41705
138577,0.31839
138578,0.4463
138579,0.76789
138580,0.13106
138581,0.76833
138582,0.68772
138583,0.72325
138584,0.37144
138585,0.6468
138586,0.63257
138587,0.84925
138588,0.59063
138589,0.11832
138590,0.4028
138591,0.51129
138592,0.57308
138593,0.73428
138594,0.78496
138595,0.38294
138596,0.05516
138597,0.48534
138598,0.69779
138599,0.68171
138600,0.79977
138601,0.01428
138602,0.57163
138603,0.77985
138604,0.169
138605,0.34757
138606,0.71209
138607,0.41243
138608,0.5857
138609,0.74302
138610,0.74332
138611,0.10815
138612,0.17238
138613,0.69279
138614,0.42961
138615,0.55369
138616,0.16436
138617,0.26092
138618,0.40396
138619,0.39132
138620,0.02802
138621,0.26715
138622,0.45805
138623,0.50865
138624,0.70518
138625,0.51873
138626,0.65851
138627,0.6427
138628,0.65965
138629,0.60333
138630,0.52836
138631,0.69152
138632,0.43244
138633,0.68005
138634,0.70792
138635,0.53898
138636,0.10493
138637,0.71842
138638,0.33172
138639,0.52772
138640,0.2701
138641,0.77344
138642,0.72491
138643,0.49998
138644,0.69459
138645,0.75286
138646,0.23932
138647,0.49491
138648,0.59602
138649,0.42108
138650,0.65581
138651,0.07841
138652,0.39826
138653,0.02935
138654,0.82788
138655,0.30318
138656,0.79693
138657,0.74433
138658,0.0444
138659,0.16926
138660,0.19484
138661,0.82468
138662,0.68995
138663,0.23053
138664,0.05314
138665,0.71085
138666,0.54407
138667,0.67564
138668,0.63525
138669,0.68259
138670,0.8412
138671,0.61561
138672,0.75161
138673,0.53169
138674,0.60103
138675,0.29595
138676,0.50521
138677,0.42797
138678,0.43899
138679,0.68526
138680,0.44563
138681,0.45231
138682,0.85727
138683,0.60867
138684,0.1167
138685,0.7798
138686,0.72348
138687,0.71052
138688,0.66832
138689,0.44965
138690,0.70454
138691,0.7833
138692,0.71402
138693,0.63488
138694,0.04242
138695,0.6995
138696,0.71296
138697,0.74852
138698,0.71866
138699,0.52607
138700,0.29431
138701,0.47572
138702,0.87014
138703,0.76908
138704,0.64107
138705,0.52377
138706,0.54423
138707,0.33465
138708,0.52367
138709,0.37839
138710,0.04461
138711,0.91761
138712,0.77427
138713,0.41686
138714,0.6463
138715,0.43143
138716,0.39974
138717,0.54406
138718,0.25699
138719,0.16701
138720,0.68509
138721,0.86344
138722,0.43488
138723,0.58448
138724,0.82094
138725,0.53814
138726,0.02393
138727,0.05369
138728,0.64744
138729,0.8081
138730,0.29328
138731,0.72726
138732,0.43949
138733,0.65253
138734,0.77316
138735,0.89177
138736,0.57706
138737,0.85408
138738,0.83092
138739,0.62426
138740,0.64644
138741,0.73032
138742,0.70699
138743,0.10808
138744,0.38816
138745,0.63702
138746,0.31716
138747,0.03761
138748,0.7419
138749,0.62411
138750,0.76918
138751,0.19464
138752,0.67161
138753,0.59663
138754,0.77488
138755,0.53657
138756,0.78651
138757,0.02565
138758,0.17217
138759,0.76484
138760,0.68083
138761,0.75658
138762,0.54375
138763,0.62803
138764,0.84199
138765,0.90147
138766,0.65132
138767,0.60565
138768,0.06057
138769,0.48974
138770,0.40098
138771,0.23964
138772,0.40329
138773,0.02106
138774,0.25145
138775,0.69763
138776,0.09247
138777,0.10954
138778,0.79249
138779,0.55295
138780,0.73221
138781,0.033
138782,0.90786
138783,0.13123
138784,0.35995
138785,0.68807
138786,0.68419
138787,0.73418
138788,0.56088
138789,0.74293
138790,0.42659
138791,0.56405
138792,0.60854
138793,0.68938
138794,0.71637
138795,0.76917
138796,0.55501
138797,0.51746
138798,0.54903
138799,0.45705
138800,0.85184
138801,0.94033
138802,0.65786
138803,0.56916
138804,0.63201
138805,0.85321
138806,0.72252
138807,0.70836
138808,0.31402
138809,0.3456
138810,0.83068
138811,0.73588
138812,0.51395
138813,0.14063
138814,0.48417
138815,0.61262
138816,0.36902
138817,0.04692
138818,0.68166
138819,0.56392
138820,0.63166
138821,0.65951
138822,0.92741
138823,0.86156
138824,0.68558
138825,0.44443
138826,0.86171
138827,0.5952
138828,0.2526
138829,0.78158
138830,0.45727
138831,0.24601
138832,0.05034
138833,0.77796
138834,0.5174
138835,0.80494
138836,0.68235
138837,0.00634
138838,0.67379
138839,0.90778
138840,0.06816
138841,0.60413
138842,0.41517
138843,0.05156
138844,0.28056
138845,0.90566
138846,0.73425
138847,0.2398
138848,0.58692
138849,0.53535
138850,0.668
138851,0.77797
138852,0.77146
138853,0.40816
138854,0.74351
138855,0.69622
138856,0.7304
138857,0.30372
138858,0.50609
138859,0.58038
138860,0.69649
138861,0.7268
138862,0.62136
138863,0.57558
138864,0.75985
138865,0.92376
138866,0.32682
138867,0.68254
138868,0.02496
138869,0.50275
138870,0.49562
138871,0.5636
138872,0.80047
138873,0.69039
138874,0.53021
138875,0.46694
138876,0.22294
138877,0.73984
138878,0.64804
138879,0.74564
138880,0.74053
138881,0.25064
138882,0.75243
138883,0.57538
138884,0.62732
138885,0.6617
138886,0.74515
138887,0.59437
138888,0.42974
138889,0.93442
138890,0.46527
138891,0.69455
138892,0.32466
138893,0.59746
138894,0.14469
138895,0.80729
138896,0.70796
138897,0.72648
138898,0.05766
138899,0.73044
138900,0.62236
138901,0.61291
138902,0.05335
138903,0.64652
138904,0.68357
138905,0.62585
138906,0.57251
138907,0.58279
138908,0.45561
138909,0.5748
138910,0.12129
138911,0.03609
138912,0.69961
138913,0.73358
138914,0.16809
138915,0.87658
138916,0.25601
138917,0.91945
138918,0.64831
138919,0.1633
138920,0.24475
138921,0.52602
138922,0.75014
138923,0.54964
138924,0.53305
138925,0.77242
138926,0.70406
138927,0.72145
138928,0.66653
138929,0.77494
138930,0.02598
138931,0.86506
138932,0.84982
138933,0.85046
138934,0.54154
138935,0.4143
138936,0.67778
138937,0.3388
138938,0.7506
138939,0.85272
138940,0.68242
138941,0.6894
138942,0.81045
138943,0.57156
138944,0.52636
138945,0.7265
138946,0.45643
138947,0.19452
138948,0.74416
138949,0.38907
138950,0.43104
138951,0.58723
138952,0.40275
138953,0.28645
138954,0.06412
138955,0.53304
138956,0.40304
138957,0.5125
138958,0.71948
138959,0.69002
138960,0.35544
138961,0.71178
138962,0.60871
138963,0.66596
138964,0.18896
138965,0.69718
138966,0.47754
138967,0.86384
138968,0.04489
138969,0.7428
138970,0.44433
138971,0.37671
138972,0.64797
138973,0.65388
138974,0.51339
138975,0.81044
138976,0.78055
138977,0.26167
138978,0.69
138979,0.19414
138980,0.00467
138981,0.14807
138982,0.62046
138983,0.21379
138984,0.66932
138985,0.64113
138986,0.27906
138987,0.30494
138988,0.24116
138989,0.54099
138990,0.51109
138991,0.09998
138992,0.54045
138993,0.75561
138994,0.33918
138995,0.27685
138996,0.8548
138997,0.74364
138998,0.59306
138999,0.62814
139000,0.60079
139001,0.59575
139002,0.75421
139003,0.79695
139004,0.67184
139005,0.02343
139006,0.75711
139007,0.70631
139008,0.7213
139009,0.82657
139010,0.4062
139011,0.27573
139012,0.79744
139013,0.7197
139014,0.68401
139015,0.82676
139016,0.08088
139017,0.73405
139018,0.63288
139019,0.67864
139020,0.86416
139021,0.56157
139022,0.72068
139023,0.37157
139024,0.64495
139025,0.73985
139026,0.91321
139027,0.34149
139028,0.60537
139029,0.65759
139030,0.26815
139031,0.45921
139032,0.73244
139033,0.06441
139034,0.15376
139035,0.81842
139036,0.7301
139037,0.29037
139038,0.36736
139039,0.57298
139040,0.42554
139041,0.10589
139042,0.46563
139043,0.32407
139044,0.67275
139045,0.06675
139046,0.61498
139047,0.17909
139048,0.08806
139049,0.50734
139050,0.4045
139051,0.70739
139052,0.36543
139053,0.07738
139054,0.70912
139055,0.77031
139056,0.96608
139057,0.31313
139058,0.725
139059,0.14248
139060,0.62635
139061,0.73512
139062,0.17921
139063,0.90071
139064,0.70598
139065,0.5919
139066,0.477
139067,0.52732
139068,0.73838
139069,0.57767
139070,0.44987
139071,0.46368
139072,0.84822
139073,0.62129
139074,0.67495
139075,0.93661
139076,0.49413
139077,0.55014
139078,0.69246
139079,0.25878
139080,0.71886
139081,0.72063
139082,0.65791
139083,0.61706
139084,0.6639
139085,0.84552
139086,0.45153
139087,0.68084
139088,0.28848
139089,0.54225
139090,0.48464
139091,0.47834
139092,0.79891
139093,0.6788
139094,0.68413
139095,0.38663
139096,0.15066
139097,0.80817
139098,0.69906
139099,0.6646
139100,0.53575
139101,0.99442
139102,0.68557
139103,0.05697
139104,0.8995
139105,0.75341
139106,0.55785
139107,0.75318
139108,0.4647
139109,0.7683
139110,0.28696
139111,0.44365
139112,0.55419
139113,0.65947
139114,0.04816
139115,0.61516
139116,0.70678
139117,0.72547
139118,0.77882
139119,0.7921
139120,0.04211
139121,0.64104
139122,0.57467
139123,0.04141
139124,0.62014
139125,0.33075
139126,0.30232
139127,0.69834
139128,0.62036
139129,0.51663
139130,0.727
139131,0.66447
139132,0.49485
139133,0.63503
139134,0.16645
139135,0.07549
139136,0.24886
139137,0.77672
139138,0.57568
139139,0.60204
139140,0.41222
139141,0.77348
139142,0.12201
139143,0.68476
139144,0.39926
139145,0.69372
139146,0.90776
139147,0.76407
139148,0.71371
139149,0.90396
139150,0.43109
139151,0.73517
139152,0.89937
139153,0.54439
139154,0.75964
139155,0.61476
139156,0.74029
139157,0.83189
139158,0.72085
139159,0.68303
139160,0.44595
139161,0.69052
139162,0.72348
139163,0.37044
139164,0.60589
139165,0.69808
139166,0.38979
139167,0.67677
139168,0.56216
139169,0.97559
139170,0.61045
139171,0.19281
139172,0.55203
139173,0.73341
139174,0.32842
139175,0.30923
139176,0.64581
139177,0.61909
139178,0.54712
139179,0.55519
139180,0.68472
139181,0.75759
139182,0.64798
139183,0.68986
139184,0.25149
139185,0.09571
139186,0.00388
139187,0.62379
139188,0.76021
139189,0.18505
139190,0.74102
139191,0.53437
139192,0.93196
139193,0.6918
139194,0.68159
139195,0.81793
139196,0.70479
139197,0.85571
139198,0.61011
139199,0.76173
139200,0.50153
139201,0.13398
139202,0.76401
139203,0.21394
139204,0.67764
139205,0.22106
139206,0.62442
139207,0.66133
139208,0.19769
139209,0.53419
139210,0.95582
139211,0.6892
139212,0.0684
139213,0.96899
139214,0.71764
139215,0.31329
139216,0.75333
139217,0.30992
139218,0.31912
139219,0.43009
139220,0.48133
139221,0.9171
139222,0.745
139223,0.6249
139224,0.31977
139225,0.10488
139226,0.14232
139227,0.83837
139228,0.25508
139229,0.72082
139230,0.41448
139231,0.22748
139232,0.47482
139233,0.56406
139234,0.67256
139235,0.70784
139236,0.62323
139237,0.26401
139238,0.16204
139239,0.13716
139240,0.72078
139241,0.04457
139242,0.37997
139243,0.07828
139244,0.50806
139245,0.02888
139246,0.4106
139247,0.65058
139248,0.72841
139249,0.55568
139250,0.64878
139251,0.25712
139252,0.65518
139253,0.76002
139254,0.26026
139255,0.67599
139256,0.08544
139257,0.58123
139258,0.39729
139259,0.67394
139260,0.30409
139261,0.81753
139262,0.35919
139263,0.52092
139264,0.75947
139265,0.64893
139266,0.67244
139267,0.74067
139268,0.20135
139269,0.09911
139270,0.90072
139271,0.78033
139272,0.80302
139273,0.59576
139274,0.78769
139275,0.10578
139276,0.75976
139277,0.69059
139278,0.52194
139279,0.18742
139280,0.59216
139281,0.09952
139282,0.52215
139283,0.82889
139284,0.59164
139285,0.70911
139286,0.5775
